m,n,k,p,L,G,r,lda,u,init_fit,bcs_fit,cs_fit,minc,maxc,mink0,maxk0,avgk_0,mink1,maxk1,avgk_1,iter,fit
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,10.0,0.333661632318
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,11.0,0.333773993998
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,12.0,0.333584309976
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,13.0,0.333705678253
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,14.0,0.333243394325
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,15.0,0.332680756201
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,16.0,0.331478826736
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,17.0,0.330732051071
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,18.0,0.329745123621
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,19.0,0.328455432759
43,200,200,2,10,100,1000,0.2,65,0.5,0.0986225013105,0.326969780797,1.0,1.04076652053e-05,0.881917818273,0.093,0.371,0.19868,0.181,0.516,0.35672,20.0,0.326969780797
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,0.0,0.0341220267276
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,1.0,0.176949983448
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,2.0,0.255590984669
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,3.0,0.279938806991
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,4.0,0.290765650219
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,5.0,0.304526325233
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,6.0,0.307735589404
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,7.0,0.308801317012
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,8.0,0.313209817426
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,9.0,0.311022747798
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,10.0,0.310137146606
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,11.0,0.308137334209
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,12.0,0.308974665745
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,13.0,0.307790583349
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,14.0,0.307640158605
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,15.0,0.307147217622
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,16.0,0.3051042962
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,17.0,0.304065341324
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,18.0,0.302641682604
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,19.0,0.302212450321
44,200,200,2,10,100,1000,0.2,85,0.5,0.0341220267276,0.301615609108,1.0,2.00823570817e-05,0.751584591388,0.04,0.403,0.14512,0.123,0.579,0.29532,20.0,0.301615609108
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,0.0,0.37238382531
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,1.0,0.373332300002
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,2.0,0.41546032808
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,3.0,0.439841454581
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,4.0,0.459401341295
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,5.0,0.470174076483
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,6.0,0.472047560273
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,7.0,0.478444947641
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,8.0,0.478745407071
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,9.0,0.481057565367
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,10.0,0.478381242093
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,11.0,0.476913575863
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,12.0,0.473868285533
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,13.0,0.470909732732
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,14.0,0.468528878233
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,15.0,0.468592441867
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,16.0,0.46642433783
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,17.0,0.462454827808
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,18.0,0.459570205096
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,19.0,0.456686661402
45,200,200,2,10,100,1000,0.2,5,0.5,0.37238382531,0.454063397777,1.0,3.92441973762e-06,0.756858775388,0.574,0.796,0.6744,0.746,0.9,0.8446,20.0,0.454063397777
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,0.0,0.266133217551
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,1.0,0.309214095607
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,2.0,0.348549489111
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,3.0,0.373806952326
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,4.0,0.382185970784
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,5.0,0.391429829711
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,6.0,0.393042472021
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,7.0,0.39456920235
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,8.0,0.393955066606
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,9.0,0.393530166845
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,10.0,0.390867828987
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,11.0,0.388527297868
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,12.0,0.386157098802
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,13.0,0.38356066702
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,14.0,0.38085841895
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,15.0,0.378321428969
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,16.0,0.375524602457
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,17.0,0.372533758407
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,18.0,0.369736783745
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,19.0,0.367279162946
46,200,200,2,10,100,1000,0.2,25,0.5,0.266133217551,0.365206311578,1.0,2.64861401011e-06,0.873690312074,0.236,0.599,0.40356,0.528,0.806,0.62596,20.0,0.365206311578
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,0.0,0.187535801648
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,1.0,0.270521005757
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,2.0,0.300482484882
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,3.0,0.328476546583
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,4.0,0.33556479779
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,5.0,0.343940525262
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,6.0,0.348562946807
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,7.0,0.359567211079
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,8.0,0.360762912234
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,9.0,0.361397327653
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,10.0,0.360813193027
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,11.0,0.360459906739
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,12.0,0.35950476207
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,13.0,0.35844312044
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,14.0,0.356900656296
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,15.0,0.353848929149
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,16.0,0.350573523929
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,17.0,0.34753119652
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,18.0,0.344705991015
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,19.0,0.34194730552
47,200,200,2,10,100,1000,0.2,45,0.5,0.187535801648,0.339046253568,1.0,3.19052538988e-06,0.81764766672,0.111,0.455,0.27416,0.293,0.657,0.46796,20.0,0.339046253568
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,0.0,0.0954906214198
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,1.0,0.193158471135
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,2.0,0.241888727333
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,3.0,0.260116896754
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,4.0,0.274451352514
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,5.0,0.280948689777
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,6.0,0.280357687687
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,7.0,0.281608288778
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,8.0,0.280301491247
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,9.0,0.280859725124
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,10.0,0.27767474853
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,11.0,0.274853867211
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,12.0,0.271902134587
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,13.0,0.269040671516
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,14.0,0.266634946696
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,15.0,0.264806162608
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,16.0,0.263505552319
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,17.0,0.261768666675
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,18.0,0.260312668771
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,19.0,0.258516534389
48,200,200,2,10,100,1000,0.2,65,0.5,0.0954906214198,0.256602728347,1.0,7.28275605755e-06,0.590742134615,0.042,0.438,0.19104,0.163,0.649,0.36156,20.0,0.256602728347
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,0.0,0.0171455827519
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,1.0,0.15456627219
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,2.0,0.179151856662
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,3.0,0.191574978825
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,4.0,0.199864270544
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,5.0,0.207187091146
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,6.0,0.210640067096
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,7.0,0.213230419189
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,8.0,0.215862724426
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,9.0,0.215873411333
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,10.0,0.216451822011
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,11.0,0.216033373024
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,12.0,0.216422104655
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,13.0,0.213511248572
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,14.0,0.211016562518
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,15.0,0.210355733837
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,16.0,0.206476390566
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,17.0,0.203727873972
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,18.0,0.200487291982
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,19.0,0.19765743941
49,200,200,2,10,100,1000,0.2,85,0.5,0.0171455827519,0.194306175026,1.0,2.06940409255e-05,0.587989703492,0.06,0.374,0.14188,0.148,0.722,0.3188,20.0,0.194306175026
50,200,200,5,10,100,1000,0.2,5,0.5,0.287709204267,0.0938223570981,1.0,1.7773316197e-05,0.631629652655,0.535,0.829,0.693576923077,0.803,0.915,0.855884615385,0.0,0.287709204267
50,200,200,5,10,100,1000,0.2,5,0.5,0.287709204267,0.0938223570981,1.0,1.7773316197e-05,0.631629652655,0.535,0.829,0.693576923077,0.803,0.915,0.855884615385,1.0,0.261859751881
50,200,200,5,10,100,1000,0.2,5,0.5,0.287709204267,0.0938223570981,1.0,1.7773316197e-05,0.631629652655,0.535,0.829,0.693576923077,0.803,0.915,0.855884615385,2.0,0.287949125368
50,200,200,5,10,100,1000,0.2,5,0.5,0.287709204267,0.0938223570981,1.0,1.7773316197e-05,0.631629652655,0.535,0.829,0.693576923077,0.803,0.915,0.855884615385,3.0,0.305526410651
50,200,200,5,10,100,1000,0.2,5,0.5,0.287709204267,0.0938223570981,1.0,1.7773316197e-05,0.631629652655,0.535,0.829,0.693576923077,0.803,0.915,0.855884615385,4.0,0.299716814835
